YEAR_MONTH,DATE,REGION_NAME,REGION_FULLNAME,APT_SALES_INDEX,APT_JEONSE_INDEX,BOK_BASE_RATE,MORTGAGE_LOAN_RATE,KOSPI_CLOSE,KOSPI_MOM_PCT
202001,2020-01-01,서초구,서울>강남지역>동남권>서초구,72.5466518290265,91.0114541650258,1.25,2.45,1987.01,-6.23
202001,2020-01-01,성남시,경기>경부1권>성남시,75.8025030643543,95.9971120137904,1.25,2.45,1987.01,-6.23
202001,2020-01-01,성동구,서울>강북지역>동북권>성동구,73.7377402283986,90.3053935753567,1.25,2.45,1987.01,-6.23
202001,2020-01-01,세종,세종,93.7312609429784,74.5808629266867,1.25,2.45,1987.01,-6.23
202001,2020-01-01,송파구,서울>강남지역>동남권>송파구,70.10296145813,89.3865410526315,1.25,2.45,1987.01,-6.23
202001,2020-01-01,수도권,수도권,85.5417111916516,95.8060516466993,1.25,2.45,1987.01,-6.23
202001,2020-01-01,수원시,경기>경부2권>수원시,77.8884232633382,91.3461537714847,1.25,2.45,1987.01,-6.23
202001,2020-01-01,용산구,서울>강북지역>도심권>용산구,78.2056295220163,94.6392186114172,1.25,2.45,1987.01,-6.23
202001,2020-01-01,전국,전국,91.6142025843197,96.9807129758021,1.25,2.45,1987.01,-6.23
202001,2020-01-01,종로구,서울>강북지역>도심권>종로구,95.2268186302143,103.039394440783,1.25,2.45,1987.01,-6.23
202002,2020-02-01,강남구,서울>강남지역>동남권>강남구,76.3886121990515,98.7532002433223,1.25,2.45,1754.64,-11.69
202002,2020-02-01,강남지역,서울>강남지역,81.9792900477335,96.7857419197854,1.25,2.45,1754.64,-11.69
202002,2020-02-01,강북지역,서울>강북지역,92.7458497619567,98.9212768283188,1.25,2.45,1754.64,-11.69
202002,2020-02-01,노원구,서울>강북지역>동북권>노원구,97.7743506236831,96.9395463714908,1.25,2.45,1754.64,-11.69
202002,2020-02-01,대구,대구,117.944147587457,126.092909955574,1.25,2.45,1754.64,-11.69
202002,2020-02-01,마포구,서울>강북지역>서북권>마포구,79.4703957410156,94.3922864840496,1.25,2.45,1754.64,-11.69
202002,2020-02-01,부산,부산,98.5888492018087,100.921482570518,1.25,2.45,1754.64,-11.69
202002,2020-02-01,서울,서울,86.8189258643895,97.7591839397672,1.25,2.45,1754.64,-11.69
202002,2020-02-01,서초구,서울>강남지역>동남권>서초구,72.4158294458194,91.48967394582,1.25,2.45,1754.64,-11.69
202002,2020-02-01,성남시,경기>경부1권>성남시,75.9339002559105,96.1591019842345,1.25,2.45,1754.64,-11.69
202002,2020-02-01,성동구,서울>강북지역>동북권>성동구,73.8509842355037,90.5112246978403,1.25,2.45,1754.64,-11.69
202002,2020-02-01,세종,세종,95.9887239844046,75.3727120093568,1.25,2.45,1754.64,-11.69
202002,2020-02-01,송파구,서울>강남지역>동남권>송파구,69.9672614965193,89.7374093516686,1.25,2.45,1754.64,-11.69
202002,2020-02-01,수도권,수도권,86.1467463954382,96.2676809040026,1.25,2.45,1754.64,-11.69
202002,2020-02-01,수원시,경기>경부2권>수원시,81.7046111398342,93.0114246409896,1.25,2.45,1754.64,-11.69
202002,2020-02-01,용산구,서울>강북지역>도심권>용산구,78.3214825512966,94.8656077361148,1.25,2.45,1754.64,-11.69
202002,2020-02-01,전국,전국,92.0284540164769,97.3101028867843,1.25,2.45,1754.64,-11.69
202002,2020-02-01,종로구,서울>강북지역>도심권>종로구,95.323016738252,103.187338849475,1.25,2.45,1754.64,-11.69
202003,2020-03-01,강남구,서울>강남지역>동남권>강남구,76.133359407457,99.0453387551444,1.25,2.45,1947.56,10.99
202003,2020-03-01,강남지역,서울>강남지역,81.9573183533839,96.9408915287389,1.25,2.45,1947.56,10.99
202003,2020-03-01,강북지역,서울>강북지역,92.9844108059921,99.0858966823474,1.25,2.45,1947.56,10.99
202003,2020-03-01,노원구,서울>강북지역>동북권>노원구,98.1916005756159,96.9557046002805,1.25,2.45,1947.56,10.99
202003,2020-03-01,대구,대구,117.974696493717,126.207082151303,1.25,2.45,1947.56,10.99
202003,2020-03-01,마포구,서울>강북지역>서북권>마포구,79.6434955636531,94.7512702558381,1.25,2.45,1947.56,10.99
202003,2020-03-01,부산,부산,98.5846568282994,100.909242104122,1.25,2.45,1947.56,10.99
202003,2020-03-01,서울,서울,86.9087758534213,97.9186374545899,1.25,2.45,1947.56,10.99
202003,2020-03-01,서초구,서울>강남지역>동남권>서초구,72.2222663933693,91.7978858487231,1.25,2.45,1947.56,10.99
202003,2020-03-01,성남시,경기>경부1권>성남시,76.0686103228406,96.2469021736682,1.25,2.45,1947.56,10.99
202003,2020-03-01,성동구,서울>강북지역>동북권>성동구,73.9532031017172,90.7343697888932,1.25,2.45,1947.56,10.99
202003,2020-03-01,세종,세종,100.929260873776,77.8124416801282,1.25,2.45,1947.56,10.99
202003,2020-03-01,송파구,서울>강남지역>동남권>송파구,69.7367138265637,89.787576606518,1.25,2.45,1947.56,10.99
202003,2020-03-01,수도권,수도권,87.3289544670113,96.67124747129,1.25,2.45,1947.56,10.99
202003,2020-03-01,수원시,경기>경부2권>수원시,86.2801276780835,94.1751518557918,1.25,2.45,1947.56,10.99
202003,2020-03-01,용산구,서울>강북지역>도심권>용산구,78.3930923032066,95.0204775445671,1.25,2.45,1947.56,10.99
202003,2020-03-01,전국,전국,92.7590210697856,97.6111506761592,1.25,2.45,1947.56,10.99
202003,2020-03-01,종로구,서울>강북지역>도심권>종로구,95.4091675125233,103.378445127681,1.25,2.45,1947.56,10.99
202004,2020-04-01,강남구,서울>강남지역>동남권>강남구,75.425012110111,99.381075270814,0.75,1.95,2029.6,4.21
202004,2020-04-01,강남지역,서울>강남지역,81.7447372832966,97.055712259923,0.75,1.95,2029.6,4.21
202004,2020-04-01,강북지역,서울>강북지역,93.0718877132775,99.1840886048754,0.75,1.95,2029.6,4.21
202004,2020-04-01,노원구,서울>강북지역>동북권>노원구,98.513310904974,96.8519704898848,0.75,1.95,2029.6,4.21
202004,2020-04-01,대구,대구,117.762925012361,126.213663928686,0.75,1.95,2029.6,4.21
202004,2020-04-01,마포구,서울>강북지역>서북권>마포구,79.5934465640675,95.046760669966,0.75,1.95,2029.6,4.21
202004,2020-04-01,부산,부산,98.4832413286348,100.850403852135,0.75,1.95,2029.6,4.21
202004,2020-04-01,서울,서울,86.8242438552246,98.0259189017082,0.75,1.95,2029.6,4.21
202004,2020-04-01,서초구,서울>강남지역>동남권>서초구,71.5453959293988,91.9977825670727,0.75,1.95,2029.6,4.21
202004,2020-04-01,성남시,경기>경부1권>성남시,76.1136462226377,96.2711092116864,0.75,1.95,2029.6,4.21
202004,2020-04-01,성동구,서울>강북지역>동북권>성동구,73.9374633583506,90.933174584189,0.75,1.95,2029.6,4.21
202004,2020-04-01,세종,세종,102.746411445743,78.9009696113502,0.75,1.95,2029.6,4.21
202004,2020-04-01,송파구,서울>강남지역>동남권>송파구,69.2820265369169,89.7495420778588,0.75,1.95,2029.6,4.21
202004,2020-04-01,수도권,수도권,87.9675789675814,96.9409330801552,0.75,1.95,2029.6,4.21
202004,2020-04-01,수원시,경기>경부2권>수원시,87.28184242429,94.879645438228,0.75,1.95,2029.6,4.21
202004,2020-04-01,용산구,서울>강북지역>도심권>용산구,78.3479584336099,95.2123647216646,0.75,1.95,2029.6,4.21
202004,2020-04-01,전국,전국,93.1129888519257,97.7918630191412,0.75,1.95,2029.6,4.21
202004,2020-04-01,종로구,서울>강북지역>도심권>종로구,95.3827497528153,103.474700696434,0.75,1.95,2029.6,4.21
202005,2020-05-01,강남구,서울>강남지역>동남권>강남구,74.7344395640256,99.5067540400146,0.75,1.95,2108.33,3.88
202005,2020-05-01,강남지역,서울>강남지역,81.4867248637873,97.1336829543927,0.75,1.95,2108.33,3.88
202005,2020-05-01,강북지역,서울>강북지역,93.0047314845007,99.2252813534264,0.75,1.95,2108.33,3.88
202005,2020-05-01,노원구,서울>강북지역>동북권>노원구,98.5014231265113,96.7606668885987,0.75,1.95,2108.33,3.88
202005,2020-05-01,대구,대구,117.701661403747,126.285581628168,0.75,1.95,2108.33,3.88
202005,2020-05-01,마포구,서울>강북지역>서북권>마포구,79.3719489831342,95.2884784479336,0.75,1.95,2108.33,3.88
202005,2020-05-01,부산,부산,98.4161607217942,100.813092758007,0.75,1.95,2108.33,3.88
202005,2020-05-01,서울,서울,86.6471859480077,98.0872039790958,0.75,1.95,2108.33,3.88
202005,2020-05-01,서초구,서울>강남지역>동남권>서초구,70.9091822353877,92.0852606212429,0.75,1.95,2108.33,3.88
202005,2020-05-01,성남시,경기>경부1권>성남시,76.2179502175516,96.2993523763798,0.75,1.95,2108.33,3.88
202005,2020-05-01,성동구,서울>강북지역>동북권>성동구,73.8870803930139,90.9846827842614,0.75,1.95,2108.33,3.88
202005,2020-05-01,세종,세종,103.089246180415,79.3308222051537,0.75,1.95,2108.33,3.88
202005,2020-05-01,송파구,서울>강남지역>동남권>송파구,68.9095061761441,89.8736803934484,0.75,1.95,2108.33,3.88
202005,2020-05-01,수도권,수도권,88.2527033507795,97.1537855989789,0.75,1.95,2108.33,3.88
202005,2020-05-01,수원시,경기>경부2권>수원시,87.7157749301905,95.4013302555141,0.75,1.95,2108.33,3.88
202005,2020-05-01,용산구,서울>강북지역>도심권>용산구,78.2193387723274,95.2973448009468,0.75,1.95,2108.33,3.88
202005,2020-05-01,전국,전국,93.2623131928158,97.9347299092719,0.75,1.95,2108.33,3.88
202005,2020-05-01,종로구,서울>강북지역>도심권>종로구,95.2837420697131,103.567615371444,0.75,1.95,2108.33,3.88
202006,2020-06-01,강남구,서울>강남지역>동남권>강남구,74.7850988665726,99.8005457223622,0.5,1.7,2249.37,6.69
202006,2020-06-01,강남지역,서울>강남지역,81.612586605012,97.4072608756914,0.5,1.7,2249.37,6.69
202006,2020-06-01,강북지역,서울>강북지역,93.1052211353018,99.4068788887014,0.5,1.7,2249.37,6.69
202006,2020-06-01,노원구,서울>강북지역>동북권>노원구,98.6761422594043,96.9143168520758,0.5,1.7,2249.37,6.69
202006,2020-06-01,대구,대구,117.965794351895,126.518513760792,0.5,1.7,2249.37,6.69
202006,2020-06-01,마포구,서울>강북지역>서북권>마포구,79.3750610638589,95.6908159171866,0.5,1.7,2249.37,6.69
202006,2020-06-01,부산,부산,98.4557173764781,100.832643087585,0.5,1.7,2249.37,6.69
202006,2020-06-01,서울,서울,86.7625549627059,98.3190388157635,0.5,1.7,2249.37,6.69
202006,2020-06-01,서초구,서울>강남지역>동남권>서초구,70.9399721415932,92.433794097716,0.5,1.7,2249.37,6.69
202006,2020-06-01,성남시,경기>경부1권>성남시,76.3646116191964,96.3731200477223,0.5,1.7,2249.37,6.69
202006,2020-06-01,성동구,서울>강북지역>동북권>성동구,74.0107231387516,91.2084330046897,0.5,1.7,2249.37,6.69
202006,2020-06-01,세종,세종,105.720431456008,80.1709010508484,0.5,1.7,2249.37,6.69
202006,2020-06-01,송파구,서울>강남지역>동남권>송파구,69.1485919641336,90.5034168927436,0.5,1.7,2249.37,6.69
202006,2020-06-01,수도권,수도권,88.8573746710105,97.6714591788331,0.5,1.7,2249.37,6.69
202006,2020-06-01,수원시,경기>경부2권>수원시,88.7463863596826,96.5711882183366,0.5,1.7,2249.37,6.69
202006,2020-06-01,용산구,서울>강북지역>도심권>용산구,78.2634809149749,95.5420418974778,0.5,1.7,2249.37,6.69
202006,2020-06-01,전국,전국,93.7986836696167,98.3410259390282,0.5,1.7,2249.37,6.69
202006,2020-06-01,종로구,서울>강북지역>도심권>종로구,95.3420927258038,103.775187089945,0.5,1.7,2249.37,6.69
202007,2020-07-01,강남구,서울>강남지역>동남권>강남구,75.4938828839427,100.491014167954,0.5,1.7,2326.17,3.41
202007,2020-07-01,강남지역,서울>강남지역,82.5237998275386,97.9148847693828,0.5,1.7,2326.17,3.41
202007,2020-07-01,강북지역,서울>강북지역,94.1561630492946,99.7624224144218,0.5,1.7,2326.17,3.41
202007,2020-07-01,노원구,서울>강북지역>동북권>노원구,100.090314956919,97.3145869542719,0.5,1.7,2326.17,3.41
202007,2020-07-01,대구,대구,118.276350630405,126.662813059975,0.5,1.7,2326.17,3.41
202007,2020-07-01,마포구,서울>강북지역>서북권>마포구,80.4111114475787,96.3589008139779,0.5,1.7,2326.17,3.41
202007,2020-07-01,부산,부산,99.2067256649432,100.981302790098,0.5,1.7,2326.17,3.41
202007,2020-07-01,서울,서울,87.7361503314313,98.7575948766285,0.5,1.7,2326.17,3.41
202007,2020-07-01,서초구,서울>강남지역>동남권>서초구,71.6070492213871,93.1468427740321,0.5,1.7,2326.17,3.41
202007,2020-07-01,성남시,경기>경부1권>성남시,77.3253868454471,96.9196074958307,0.5,1.7,2326.17,3.41
202007,2020-07-01,성동구,서울>강북지역>동북권>성동구,74.6933700046932,91.6000306640146,0.5,1.7,2326.17,3.41
202007,2020-07-01,세종,세종,112.622228195436,83.5770850368139,0.5,1.7,2326.17,3.41
202007,2020-07-01,송파구,서울>강남지역>동남권>송파구,70.1486412052901,91.2346378497049,0.5,1.7,2326.17,3.41
202007,2020-07-01,수도권,수도권,89.8906206860215,98.2841752794337,0.5,1.7,2326.17,3.41
202007,2020-07-01,수원시,경기>경부2권>수원시,89.8565058434155,97.6245473454474,0.5,1.7,2326.17,3.41
202007,2020-07-01,용산구,서울>강북지역>도심권>용산구,78.8497825385676,95.8423039636904,0.5,1.7,2326.17,3.41
202007,2020-07-01,전국,전국,94.6301713325663,98.8440834376077,0.5,1.7,2326.17,3.41
202007,2020-07-01,종로구,서울>강북지역>도심권>종로구,96.110488668442,104.052979244239,0.5,1.7,2326.17,3.41
202008,2020-08-01,강남구,서울>강남지역>동남권>강남구,75.7666860805266,101.4462226641,0.5,1.7,2327.89,0.07
202008,2020-08-01,강남지역,서울>강남지역,82.9132101056212,98.6670939831573,0.5,1.7,2327.89,0.07
202008,2020-08-01,강북지역,서울>강북지역,94.7534137152254,100.271802592221,0.5,1.7,2327.89,0.07
202008,2020-08-01,노원구,서울>강북지역>동북권>노원구,100.826183291782,97.7662251374942,0.5,1.7,2327.89,0.07
202008,2020-08-01,대구,대구,118.93240237386,126.961954354687,0.5,1.7,2327.89,0.07
202008,2020-08-01,마포구,서울>강북지역>서북권>마포구,80.894150563999,97.181224329628,0.5,1.7,2327.89,0.07
202008,2020-08-01,부산,부산,99.7978234650573,101.236689222202,0.5,1.7,2327.89,0.07
202008,2020-08-01,서울,서울,88.2155585559142,99.3993880980365,0.5,1.7,2327.89,0.07
202008,2020-08-01,서초구,서울>강남지역>동남권>서초구,71.8427227932797,93.9326912567821,0.5,1.7,2327.89,0.07
202008,2020-08-01,성남시,경기>경부1권>성남시,78.3569858388209,97.8019508132629,0.5,1.7,2327.89,0.07
202008,2020-08-01,성동구,서울>강북지역>동북권>성동구,75.1484421002003,92.2607221271932,0.5,1.7,2327.89,0.07
202008,2020-08-01,세종,세종,122.979899803882,89.5206583808852,0.5,1.7,2327.89,0.07
202008,2020-08-01,송파구,서울>강남지역>동남권>송파구,70.3856047307039,92.2920031785236,0.5,1.7,2327.89,0.07
202008,2020-08-01,수도권,수도권,90.5239452081761,99.0826423640215,0.5,1.7,2327.89,0.07
202008,2020-08-01,수원시,경기>경부2권>수원시,90.4301287912912,98.9245798989824,0.5,1.7,2327.89,0.07
202008,2020-08-01,용산구,서울>강북지역>도심권>용산구,79.2779920942201,96.3678290478102,0.5,1.7,2327.89,0.07
202008,2020-08-01,전국,전국,95.2412300707298,99.5185135558302,0.5,1.7,2327.89,0.07
202008,2020-08-01,종로구,서울>강북지역>도심권>종로구,96.5032913450564,104.175814457441,0.5,1.7,2327.89,0.07
202009,2020-09-01,강남구,서울>강남지역>동남권>강남구,75.8803065537168,102.214068281285,0.5,1.7,2267.15,-2.61
202009,2020-09-01,강남지역,서울>강남지역,83.1220211696714,99.3065478241022,0.5,1.7,2267.15,-2.61
202009,2020-09-01,강북지역,서울>강북지역,95.0807274682631,100.81545700241,0.5,1.7,2267.15,-2.61
202009,2020-09-01,노원구,서울>강북지역>동북권>노원구,101.146261919602,98.3243541083765,0.5,1.7,2267.15,-2.61
202009,2020-09-01,대구,대구,119.996359678198,127.607258301932,0.5,1.7,2267.15,-2.61
202009,2020-09-01,마포구,서울>강북지역>서북권>마포구,81.1421451907337,97.9499465439941,0.5,1.7,2267.15,-2.61
202009,2020-09-01,부산,부산,100.557142530059,101.627418740792,0.5,1.7,2267.15,-2.61
202009,2020-09-01,서울,서울,88.4756187372587,99.9952427425399,0.5,1.7,2267.15,-2.61
202009,2020-09-01,서초구,서울>강남지역>동남권>서초구,71.8900708364571,94.6056799861624,0.5,1.7,2267.15,-2.61
202009,2020-09-01,성남시,경기>경부1권>성남시,79.0666722246439,98.7408953601719,0.5,1.7,2267.15,-2.61
202009,2020-09-01,성동구,서울>강북지역>동북권>성동구,75.3382367703025,92.770768755447,0.5,1.7,2267.15,-2.61
202009,2020-09-01,세종,세종,128.50866539967,95.7545556362167,0.5,1.7,2267.15,-2.61
202009,2020-09-01,송파구,서울>강남지역>동남권>송파구,70.4517851201695,93.0912369968613,0.5,1.7,2267.15,-2.61
202009,2020-09-01,수도권,수도권,91.026597216863,100.025623482912,0.5,1.7,2267.15,-2.61
202009,2020-09-01,수원시,경기>경부2권>수원시,90.9078622041398,100.382969669225,0.5,1.7,2267.15,-2.61
202009,2020-09-01,용산구,서울>강북지역>도심권>용산구,79.540658143555,96.8050460567102,0.5,1.7,2267.15,-2.61
202009,2020-09-01,전국,전국,95.7829721095466,100.325673654104,0.5,1.7,2267.15,-2.61
202009,2020-09-01,종로구,서울>강북지역>도심권>종로구,96.7404612074813,104.368465699741,0.5,1.7,2267.15,-2.61
202010,2020-10-01,강남구,서울>강남지역>동남권>강남구,75.9008549405839,102.740677686566,0.5,1.7,2591.34,14.3
202010,2020-10-01,강남지역,서울>강남지역,83.1904987349535,99.7959557244392,0.5,1.7,2591.34,14.3
202010,2020-10-01,강북지역,서울>강북지역,95.2242320295198,101.277255874977,0.5,1.7,2591.34,14.3
202010,2020-10-01,노원구,서울>강북지역>동북권>노원구,101.350605902322,98.8722363170124,0.5,1.7,2591.34,14.3
202010,2020-10-01,대구,대구,121.118775678929,128.218745055844,0.5,1.7,2591.34,14.3
202010,2020-10-01,마포구,서울>강북지역>서북권>마포구,81.2553810897537,98.3902979959389,0.5,1.7,2591.34,14.3
202010,2020-10-01,부산,부산,101.18245420204,102.202996068791,0.5,1.7,2591.34,14.3
202010,2020-10-01,서울,서울,88.5763445089576,100.472084998614,0.5,1.7,2591.34,14.3
202010,2020-10-01,서초구,서울>강남지역>동남권>서초구,71.9126658427165,94.9967951517514,0.5,1.7,2591.34,14.3
202010,2020-10-01,성남시,경기>경부1권>성남시,79.5390197575503,99.7763663221893,0.5,1.7,2591.34,14.3
202010,2020-10-01,성동구,서울>강북지역>동북권>성동구,75.4301063604374,93.3008607903728,0.5,1.7,2591.34,14.3
202010,2020-10-01,세종,세종,130.46814015836,102.191809963014,0.5,1.7,2591.34,14.3
202010,2020-10-01,송파구,서울>강남지역>동남권>송파구,70.4770245547311,93.6324707465745,0.5,1.7,2591.34,14.3
202010,2020-10-01,수도권,수도권,91.3381710920327,100.827067036512,0.5,1.7,2591.34,14.3
202010,2020-10-01,수원시,경기>경부2권>수원시,91.2881755621406,101.833366930543,0.5,1.7,2591.34,14.3
202010,2020-10-01,용산구,서울>강북지역>도심권>용산구,79.6167383094772,97.2268448745116,0.5,1.7,2591.34,14.3
202010,2020-10-01,전국,전국,96.1624242925998,101.042234555675,0.5,1.7,2591.34,14.3
202010,2020-10-01,종로구,서울>강북지역>도심권>종로구,96.7703253428304,104.535474031557,0.5,1.7,2591.34,14.3
202011,2020-11-01,강남구,서울>강남지역>동남권>강남구,75.9314193824445,104.272885451119,0.5,1.7,2873.47,10.89
202011,2020-11-01,강남지역,서울>강남지역,83.2708464038557,100.822785733062,0.5,1.7,2873.47,10.89
202011,2020-11-01,강북지역,서울>강북지역,95.3594124455001,101.780418243644,0.5,1.7,2873.47,10.89
202011,2020-11-01,노원구,서울>강북지역>동북권>노원구,101.55520923063,99.4734427506132,0.5,1.7,2873.47,10.89
202011,2020-11-01,대구,대구,122.776132623503,129.465480884038,0.5,1.7,2873.47,10.89
202011,2020-11-01,마포구,서울>강북지역>서북권>마포구,81.3466801858814,99.1356269686727,0.5,1.7,2873.47,10.89
202011,2020-11-01,부산,부산,102.99772875949,103.399051690705,0.5,1.7,2873.47,10.89
202011,2020-11-01,서울,서울,88.6803443759823,101.260078031452,0.5,1.7,2873.47,10.89
202011,2020-11-01,서초구,서울>강남지역>동남권>서초구,71.9615696876933,96.3979205598291,0.5,1.7,2873.47,10.89
202011,2020-11-01,성남시,경기>경부1권>성남시,80.4802364692845,100.67279142376,0.5,1.7,2873.47,10.89
202011,2020-11-01,성동구,서울>강북지역>동북권>성동구,75.5062919992268,93.7139426163495,0.5,1.7,2873.47,10.89
202011,2020-11-01,세종,세종,131.71410757802,107.5589066072,0.5,1.7,2873.47,10.89
202011,2020-11-01,송파구,서울>강남지역>동남권>송파구,70.5232480283567,95.0758324122055,0.5,1.7,2873.47,10.89
202011,2020-11-01,수도권,수도권,91.9434868705869,101.922102056753,0.5,1.7,2873.47,10.89
202011,2020-11-01,수원시,경기>경부2권>수원시,91.6992397538773,102.968920197842,0.5,1.7,2873.47,10.89
202011,2020-11-01,용산구,서울>강북지역>도심권>용산구,79.6907104529421,97.7220231358092,0.5,1.7,2873.47,10.89
202011,2020-11-01,전국,전국,96.8860983529135,102.069566518323,0.5,1.7,2873.47,10.89
202011,2020-11-01,종로구,서울>강북지역>도심권>종로구,96.8619068223735,104.757374704444,0.5,1.7,2873.47,10.89
202012,2020-12-01,강남구,서울>강남지역>동남권>강남구,76.1530856196642,105.603758514008,0.5,1.7,2976.21,3.58
202012,2020-12-01,강남지역,서울>강남지역,83.499971521029,101.929773505165,0.5,1.7,2976.21,3.58
202012,2020-12-01,강북지역,서울>강북지역,95.6364108544676,102.586505767404,0.5,1.7,2976.21,3.58
202012,2020-12-01,노원구,서울>강북지역>동북권>노원구,101.995075346614,100.246845572175,0.5,1.7,2976.21,3.58
202012,2020-12-01,대구,대구,125.376580673352,131.662406399968,0.5,1.7,2976.21,3.58
202012,2020-12-01,마포구,서울>강북지역>서북권>마포구,81.646995858217,100.417369405933,0.5,1.7,2976.21,3.58
202012,2020-12-01,부산,부산,106.111425262332,105.969465823481,0.5,1.7,2976.21,3.58
202012,2020-12-01,서울,서울,88.9305917492447,102.229512635557,0.5,1.7,2976.21,3.58
202012,2020-12-01,서초구,서울>강남지역>동남권>서초구,72.2629939544554,97.7318623476546,0.5,1.7,2976.21,3.58
202012,2020-12-01,성남시,경기>경부1권>성남시,81.7436877588403,102.483891101472,0.5,1.7,2976.21,3.58
202012,2020-12-01,성동구,서울>강북지역>동북권>성동구,75.7043218245225,94.4875759725491,0.5,1.7,2976.21,3.58
202012,2020-12-01,세종,세종,132.896209001404,115.666283979965,0.5,1.7,2976.21,3.58
202012,2020-12-01,송파구,서울>강남지역>동남권>송파구,70.7141331414094,96.4451425089304,0.5,1.7,2976.21,3.58
202012,2020-12-01,수도권,수도권,92.8059852010648,103.280800724704,0.5,1.7,2976.21,3.58
202012,2020-12-01,수원시,경기>경부2권>수원시,92.3603919489381,104.366049614058,0.5,1.7,2976.21,3.58
202012,2020-12-01,용산구,서울>강북지역>도심권>용산구,79.8717869164289,98.8231120205671,0.5,1.7,2976.21,3.58
202012,2020-12-01,전국,전국,98.183261383615,103.620433276672,0.5,1.7,2976.21,3.58
202012,2020-12-01,종로구,서울>강북지역>도심권>종로구,97.0385355763018,105.436826785551,0.5,1.7,2976.21,3.58
202101,2021-01-01,강남구,서울>강남지역>동남권>강남구,76.5136861281871,106.773318412183,0.5,1.7,3012.95,1.23
202101,2021-01-01,강남지역,서울>강남지역,83.8622684389126,102.778622953641,0.5,1.7,3012.95,1.23
202101,2021-01-01,강북지역,서울>강북지역,95.9753979864166,103.231831363572,0.5,1.7,3012.95,1.23
202101,2021-01-01,노원구,서울>강북지역>동북권>노원구,102.467132035972,101.035334160195,0.5,1.7,3012.95,1.23
202101,2021-01-01,대구,대구,127.267877628324,133.151028152392,0.5,1.7,3012.95,1.23
202101,2021-01-01,마포구,서울>강북지역>서북권>마포구,81.9718218912436,101.406447723961,0.5,1.7,3012.95,1.23
202101,2021-01-01,부산,부산,108.153139256297,107.672343952672,0.5,1.7,3012.95,1.23
202101,2021-01-01,서울,서울,89.284013365161,102.985192306179,0.5,1.7,3012.95,1.23
202101,2021-01-01,서초구,서울>강남지역>동남권>서초구,72.6397767409757,98.7949930647369,0.5,1.7,3012.95,1.23
202101,2021-01-01,성남시,경기>경부1권>성남시,83.1310531792913,104.151658167751,0.5,1.7,3012.95,1.23
202101,2021-01-01,성동구,서울>강북지역>동북권>성동구,75.985832064299,95.1003250006104,0.5,1.7,3012.95,1.23
202101,2021-01-01,세종,세종,134.158491015681,123.429943522916,0.5,1.7,3012.95,1.23
202101,2021-01-01,송파구,서울>강남지역>동남권>송파구,71.1621764769561,97.5006088610681,0.5,1.7,3012.95,1.23
202101,2021-01-01,수도권,수도권,93.8448522184987,104.305307377006,0.5,1.7,3012.95,1.23
202101,2021-01-01,수원시,경기>경부2권>수원시,93.4142968459462,105.559830242386,0.5,1.7,3012.95,1.23
202101,2021-01-01,용산구,서울>강북지역>도심권>용산구,80.1300180243438,99.6351198322196,0.5,1.7,3012.95,1.23
202101,2021-01-01,전국,전국,99.3065957617493,104.75975128666,0.5,1.7,3012.95,1.23
202101,2021-01-01,종로구,서울>강북지역>도심권>종로구,97.2237812023596,105.904489955127,0.5,1.7,3012.95,1.23
202102,2021-02-01,강남구,서울>강남지역>동남권>강남구,76.9718744204989,107.712333156959,0.5,1.7,3061.42,1.61
202102,2021-02-01,강남지역,서울>강남지역,84.3884222475327,103.443599480976,0.5,1.7,3061.42,1.61
202102,2021-02-01,강북지역,서울>강북지역,96.6623051606694,103.786414805486,0.5,1.7,3061.42,1.61
202102,2021-02-01,노원구,서울>강북지역>동북권>노원구,103.439248017352,101.83519956179,0.5,1.7,3061.42,1.61
202102,2021-02-01,대구,대구,129.480606141676,134.911347624204,0.5,1.7,3061.42,1.61
202102,2021-02-01,마포구,서울>강북지역>서북권>마포구,82.777762609022,101.917784244428,0.5,1.7,3061.42,1.61
202102,2021-02-01,부산,부산,109.608591664203,108.889328110951,0.5,1.7,3061.42,1.61
202102,2021-02-01,서울,서울,89.8803725922984,103.599587275318,0.5,1.7,3061.42,1.61
202102,2021-02-01,서초구,서울>강남지역>동남권>서초구,73.1379034144755,99.5529730268406,0.5,1.7,3061.42,1.61
202102,2021-02-01,성남시,경기>경부1권>성남시,84.445870342677,105.080198844881,0.5,1.7,3061.42,1.61
202102,2021-02-01,성동구,서울>강북지역>동북권>성동구,76.5080096644221,95.5620964201652,0.5,1.7,3061.42,1.61
202102,2021-02-01,세종,세종,135.439227865519,127.86619789207,0.5,1.7,3061.42,1.61
202102,2021-02-01,송파구,서울>강남지역>동남권>송파구,71.804206681505,98.2089279957732,0.5,1.7,3061.42,1.61
202102,2021-02-01,수도권,수도권,95.4510823577122,105.39324228644,0.5,1.7,3061.42,1.61
202102,2021-02-01,수원시,경기>경부2권>수원시,95.0517941991572,106.724262252302,0.5,1.7,3061.42,1.61
202102,2021-02-01,용산구,서울>강북지역>도심권>용산구,80.5711715154222,100.306155279261,0.5,1.7,3061.42,1.61
202102,2021-02-01,전국,전국,100.611821455381,105.798714189502,0.5,1.7,3061.42,1.61
202102,2021-02-01,종로구,서울>강북지역>도심권>종로구,97.5653604163356,106.174428580057,0.5,1.7,3061.42,1.61
